Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S153000251,Pacific Black Duck,Anas superciliosa,514,3,AU-VIC,Manningham,L2522755,Banksia Park,-37.7584335,145.0809431,2021-06-19,,eBird - Casual Observation,,0,,,,,,,
S153000251,Red-rumped Parrot,Psephotus haematonotus,12396,2,AU-VIC,Manningham,L2522755,Banksia Park,-37.7584335,145.0809431,2021-06-19,,eBird - Casual Observation,,0,,,,,,,
S202717244,Pacific Black Duck,Anas superciliosa,514,2,AU-VIC,Warrnambool,L2547793,Lake Pertobe,-38.3901,142.47636,2021-07-01,,eBird - Casual Observation,,0,,,,,,,
S202717244,Chestnut Teal,Anas castanea,617,10,AU-VIC,Warrnambool,L2547793,Lake Pertobe,-38.3901,142.47636,2021-07-01,,eBird - Casual Observation,,0,,,,,,,
S202717244,Dusky Moorhen,Gallinula tenebrosa,5421,1,AU-VIC,Warrnambool,L2547793,Lake Pertobe,-38.3901,142.47636,2021-07-01,,eBird - Casual Observation,,0,,,,,,,
S202717244,Eurasian Coot,Fulica atra,5430,2,AU-VIC,Warrnambool,L2547793,Lake Pertobe,-38.3901,142.47636,2021-07-01,,eBird - Casual Observation,,0,,,,,,,
S202717137,Silver Gull,Chroicocephalus novaehollandiae,6398,50,AU-VIC,Warrnambool,L2547775,South Warrnambool Wetlands and Breakwater,-38.40127,142.47138,2021-07-01,,eBird - Casual Observation,,0,,,,,,,
S202717244,Little Pied Cormorant,Microcarbo melanoleucos,7293,1,AU-VIC,Warrnambool,L2547793,Lake Pertobe,-38.3901,142.47636,2021-07-01,,eBird - Casual Observation,,0,,,,,,,
S202717244,Great Egret,Ardea alba,7635,1,AU-VIC,Warrnambool,L2547793,Lake Pertobe,-38.3901,142.47636,2021-07-01,,eBird - Casual Observation,,0,,,,,,,
S202605834,Yellow-faced Honeyeater,Caligavis chrysops,17607,1,AU-VIC,Warrnambool,L2547771,Logans Beach,-38.4043436,142.5216222,2021-07-01,,eBird - Casual Observation,,0,,,,,,,
S202717982,Yellow-faced Honeyeater,Caligavis chrysops,17607,2,AU-VIC,Warrnambool,L2547771,Logans Beach,-38.4043436,142.5216222,2021-07-01,,eBird - Casual Observation,,0,,,,,,,
S160679814,Yellow-faced Honeyeater,Caligavis chrysops,17607,1,AU-VIC,Warrnambool,L29105231,"Warrnambool Foreshore, VIC",-38.400933,142.4751778,2021-07-01,,eBird - Casual Observation,,0,,,,,,,614422146
S202723900,Pied Oystercatcher,Haematopus longirostris,5734,1,AU-VIC,Warrnambool,L38079453,"Logans Beach, Warrnambool, Victoria, AU",-38.402531,142.5102221,2021-07-02,,eBird - Casual Observation,,0,,,,,,,
S202723900,Silver Gull,Chroicocephalus novaehollandiae,6398,30,AU-VIC,Warrnambool,L38079453,"Logans Beach, Warrnambool, Victoria, AU",-38.402531,142.5102221,2021-07-02,,eBird - Casual Observation,,0,,,,,,,
S202723900,Little Black Cormorant,Phalacrocorax sulcirostris,7331,10,AU-VIC,Warrnambool,L38079453,"Logans Beach, Warrnambool, Victoria, AU",-38.402531,142.5102221,2021-07-02,,eBird - Casual Observation,,0,,,,,,,
S202723900,New Holland Honeyeater,Phylidonyris novaehollandiae,17918,2,AU-VIC,Warrnambool,L38079453,"Logans Beach, Warrnambool, Victoria, AU",-38.402531,142.5102221,2021-07-02,,eBird - Casual Observation,,0,,,,,,,
S147561746,Chestnut Teal,Anas castanea,617,3,AU-VIC,Warrnambool,L2547793,Lake Pertobe,-38.3901,142.47636,2021-07-03,,eBird - Casual Observation,,0,,,,,,,
S147561746,Eurasian Coot,Fulica atra,5430,1,AU-VIC,Warrnambool,L2547793,Lake Pertobe,-38.3901,142.47636,2021-07-03,,eBird - Casual Observation,,0,,,,,,,
S147561746,Superb Fairywren,Malurus cyaneus,17490,4,AU-VIC,Warrnambool,L2547793,Lake Pertobe,-38.3901,142.47636,2021-07-03,,eBird - Casual Observation,,0,,,,,,,
S147561746,Red-browed Firetail,Neochmia temporalis,30748,3,AU-VIC,Warrnambool,L2547793,Lake Pertobe,-38.3901,142.47636,2021-07-03,,eBird - Casual Observation,,0,,,,,,,
S147561346,Singing Honeyeater,Gavicalis virescens,17695,1,AU-VIC,Warrnambool,L2547771,Logans Beach,-38.4043436,142.5216222,2021-07-05,,eBird - Casual Observation,,0,,,,,,,613956564
S147561213,Red Wattlebird,Anthochaera carunculata,17681,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2021-07-09,,eBird - Casual Observation,,0,,,,,,,
S147561141,Spotted Dove,Spilopelia chinensis,2027,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2021-08-14,,eBird - Casual Observation,,0,,,,,,,
S146891920,Tawny Frogmouth,Podargus strigoides,3715,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2021-09-14,,eBird - Casual Observation,,0,,,,,,,
S146891810,Brown Thornbill,Acanthiza pusilla,18210,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2021-10-04,,eBird - Casual Observation,,0,,,,,,,
S147561063,Brown Thornbill,Acanthiza pusilla,18210,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2021-10-10,,eBird - Casual Observation,,0,,,,,,,
S147561063,Eurasian Blackbird,Turdus merula,28232,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2021-10-10,,eBird - Casual Observation,,0,,,,,,,
S152880043,Eastern Rosella,Platycercus eximius,12374,2,AU-VIC,Mornington Peninsula,L27649811,"Balnarring Beach, VIC",-38.3863174,145.1234036,2021-10-21,,eBird - Casual Observation,,0,,,,,,,
S147560936,Little Pied Cormorant,Microcarbo melanoleucos,7293,1,AU-VIC,Casey,L2040933,Royal Botanic Gardens (Cranbourne),-38.1321261,145.2763367,2021-10-25,,eBird - Casual Observation,,0,,,,,,,
S147560936,Superb Fairywren,Malurus cyaneus,17490,1,AU-VIC,Casey,L2040933,Royal Botanic Gardens (Cranbourne),-38.1321261,145.2763367,2021-10-25,,eBird - Casual Observation,,0,,,,,,,
S147560936,Striated Pardalote,Pardalotus striatus,18045,1,AU-VIC,Casey,L2040933,Royal Botanic Gardens (Cranbourne),-38.1321261,145.2763367,2021-10-25,,eBird - Casual Observation,,0,,,,,,,
S147560936,Red-browed Firetail,Neochmia temporalis,30748,2,AU-VIC,Casey,L2040933,Royal Botanic Gardens (Cranbourne),-38.1321261,145.2763367,2021-10-25,,eBird - Casual Observation,,0,,,,,,,
S147560164,Whistling Kite,Haliastur sphenurus,8267,1,AU-VIC,South Gippsland,L5628597,Walkerville North,-38.8461666,145.9975648,2021-11-21,,eBird - Casual Observation,,0,,,,,,,
S147560298,Laughing Kookaburra,Dacelo novaeguineae,9925,1,AU-VIC,South Gippsland,L26642322,"Walkerville, VIC",-38.823315,146.000441,2021-11-21,,eBird - Casual Observation,,0,,,,,,,
S147560298,Crimson Rosella,Platycercus elegans,12362,2,AU-VIC,South Gippsland,L26642322,"Walkerville, VIC",-38.823315,146.000441,2021-11-21,,eBird - Casual Observation,,0,,,,,,,
S147560298,Eastern Yellow Robin,Eopsaltria australis,21637,1,AU-VIC,South Gippsland,L26642322,"Walkerville, VIC",-38.823315,146.000441,2021-11-21,,eBird - Casual Observation,,0,,,,,,,
S147560164,Welcome Swallow,Hirundo neoxena,23954,1,AU-VIC,South Gippsland,L5628597,Walkerville North,-38.8461666,145.9975648,2021-11-21,,eBird - Casual Observation,,0,,,,,,,
S147559915,Pacific Gull,Larus pacificus,6440,1,AU-VIC,South Gippsland,L1121729,Wilsons Promontory National Park--Squeaky Beach,-39.0246,146.305,2021-11-22,,eBird - Casual Observation,,0,,,,,,,
S147559597,Crimson Rosella,Platycercus elegans,12362,2,AU-VIC,South Gippsland,L26642322,"Walkerville, VIC",-38.823315,146.000441,2021-11-22,,eBird - Casual Observation,,0,,,,,,,
S147559597,White-browed Scrubwren,Sericornis frontalis,18118,1,AU-VIC,South Gippsland,L26642322,"Walkerville, VIC",-38.823315,146.000441,2021-11-22,,eBird - Casual Observation,,0,,,,,,,
S147557860,Crimson Rosella,Platycercus elegans,12362,2,AU-VIC,South Gippsland,L26642322,"Walkerville, VIC",-38.823315,146.000441,2021-11-23,,eBird - Casual Observation,,0,,,,,,,
S147557860,Little Wattlebird,Anthochaera chrysoptera,17675,2,AU-VIC,South Gippsland,L26642322,"Walkerville, VIC",-38.823315,146.000441,2021-11-23,,eBird - Casual Observation,,0,,,,,,,
S147557860,Eastern Yellow Robin,Eopsaltria australis,21637,1,AU-VIC,South Gippsland,L26642322,"Walkerville, VIC",-38.823315,146.000441,2021-11-23,,eBird - Casual Observation,,0,,,,,,,627753501
S146891495,Black Swan,Cygnus atratus,367,10,AU-VIC,Ballarat,L12663598,Lake Wendouree--Durham Point,-37.5447325,143.8348765,2021-12-05,,eBird - Casual Observation,,0,,,,,,,
S202605425,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2021-12-10,,eBird - Casual Observation,,0,,,,,,,
S146891286,Black Swan,Cygnus atratus,367,1,AU-VIC,Hobsons Bay,L26497793,"Williamstown, VIC",-37.862353,144.908196,2021-12-11,,eBird - Casual Observation,,0,,,,,,,
S146877713,Tawny Frogmouth,Podargus strigoides,3715,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2022-01-06,,eBird - Casual Observation,,0,,,,,,,
S146881376,Brown Pelican,Pelecanus occidentalis,7697,2,US-FL,Collier,L26495420,"Naples (Lowdermilk Park), FL",26.160892,-81.810616,2022-01-17,,eBird - Casual Observation,,0,,,,,,,
S147577292,Blue-winged Teal,Spatula discors,468,3,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577292,Common Gallinule,Gallinula galeata,5411,1,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577499,Long-billed Dowitcher,Limnodromus scolopaceus,6001,1,US-FL,Lee,L476488,Bowmans Beach Regional Park,26.4604691,-82.1558154,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577499,Sanderling,Calidris alba,6127,3,US-FL,Lee,L476488,Bowmans Beach Regional Park,26.4604691,-82.1558154,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577292,Anhinga,Anhinga anhinga,7283,3,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577292,White Ibis,Eudocimus albus,7377,12,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577292,Yellow-crowned Night Heron,Nyctanassa violacea,7504,2,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577292,Tricolored Heron,Egretta tricolor,7543,2,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577292,Snowy Egret,Egretta thula,7557,1,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577292,Green Heron,Butorides virescens,7611,1,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577292,Great Egret,Ardea alba,7635,2,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577292,American White Pelican,Pelecanus erythrorhynchos,7696,15,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147577292,Blue-gray Gnatcatcher,Polioptila caerulea,26874,1,US-FL,Lee,L823147,J. N. Ding Darling NWR--Wildlife Drive,26.4540529,-82.1155071,2022-01-19,,eBird - Casual Observation,,0,,,,,,,
S147793999,Hawaiian Goose,Branta sandvicensis,353,1,US-HI,Kauai,L856224,Ha'ena State Park (general),22.2202244,-159.5803642,2022-01-30,,eBird - Casual Observation,,0,,,,,,,
S147794172,Red Junglefowl (Domestic type),Gallus gallus (Domestic type),1592,1,US-HI,Kauai,L9677388,Hanakāpīʻai Beach,22.208811,-159.5978662,2022-01-30,,eBird - Casual Observation,,0,,,,,,,
S147791387,Red Junglefowl (Domestic type),Gallus gallus (Domestic type),1592,1,US-HI,Kauai,L1181699,"Waioli Park, Hanalei",22.201161,-159.4997821,2022-01-30,,eBird - Casual Observation,,0,,,,,,,
S147794172,Zebra Dove,Geopelia striata,2195,2,US-HI,Kauai,L9677388,Hanakāpīʻai Beach,22.208811,-159.5978662,2022-01-30,,eBird - Casual Observation,,0,,,,,,,
S146886407,Rose-ringed Parakeet,Psittacula krameri,12232,30,US-HI,Kauai,L1186213,Poʻipū Beach Park,21.87229,-159.4540122,2022-01-30,,eBird - Casual Observation,,0,,,,,,,
S147794172,Red-crested Cardinal,Paroaria coronata,34340,2,US-HI,Kauai,L9677388,Hanakāpīʻai Beach,22.208811,-159.5978662,2022-01-30,,eBird - Casual Observation,,0,,,,,,,
S147794655,Hawaiian Goose,Branta sandvicensis,353,4,US-HI,Kauai,L19347455,Princeville Makai Golf Course,22.2202636,-159.4802692,2022-01-31,,eBird - Casual Observation,,0,,,,,,,
S147794655,Red Junglefowl (Domestic type),Gallus gallus (Domestic type),1592,1,US-HI,Kauai,L19347455,Princeville Makai Golf Course,22.2202636,-159.4802692,2022-01-31,,eBird - Casual Observation,,0,,,,,,,
S147794655,Pacific Golden-Plover,Pluvialis fulva,5759,1,US-HI,Kauai,L19347455,Princeville Makai Golf Course,22.2202636,-159.4802692,2022-01-31,,eBird - Casual Observation,,0,,,,,,,
S147794655,White-tailed Tropicbird,Phaethon lepturus,6829,1,US-HI,Kauai,L19347455,Princeville Makai Golf Course,22.2202636,-159.4802692,2022-01-31,,eBird - Casual Observation,,0,,,,,,,
S146886141,Western Cattle-Egret,Ardea ibis,7631,1,US-HI,Kauai,L26494470,"Poipu, HI",21.881608,-159.474056,2022-01-31,,eBird - Casual Observation,,0,,,,,,,
S147794655,Chestnut Munia,Lonchura atricapilla,30842,1,US-HI,Kauai,L19347455,Princeville Makai Golf Course,22.2202636,-159.4802692,2022-01-31,,eBird - Casual Observation,,0,,,,,,,
S147794655,Red-crested Cardinal,Paroaria coronata,34340,1,US-HI,Kauai,L19347455,Princeville Makai Golf Course,22.2202636,-159.4802692,2022-01-31,,eBird - Casual Observation,,0,,,,,,,
S146885937,Western Cattle-Egret,Ardea ibis,7631,2,US-HI,Kauai,L26496443,"Shipwreck Beach, HI",21.874921,-159.438257,2022-02-04,,eBird - Casual Observation,,0,,,,,,,
S146885719,House Sparrow,Passer domesticus,31261,1,US-HI,Kauai,L26496405,"Kapaʻa, HI",22.076644,-159.31861,2022-02-04,,eBird - Casual Observation,,0,,,,,,,
S146885601,Long-billed Dowitcher,Limnodromus scolopaceus,6001,1,US-HI,Kauai,L26496358,"Kapa'a Beach Park, HI",22.081146,-159.312449,2022-02-07,,eBird - Casual Observation,,0,,,,,,,
S146885336,Pacific Golden-Plover,Pluvialis fulva,5759,1,US-HI,Kauai,L1061564,Kapa'a Beach Park,22.0749821,-159.3171054,2022-02-08,,eBird - Casual Observation,,0,,,,,,,
S146885336,Long-billed Dowitcher,Limnodromus scolopaceus,6001,1,US-HI,Kauai,L1061564,Kapa'a Beach Park,22.0749821,-159.3171054,2022-02-08,,eBird - Casual Observation,,0,,,,,,,
S102359800,Java Sparrow,Padda oryzivora,30791,X,US-HI,Honolulu,L17695983,"Fort Derussy Beach Park, Hawaii",21.2788601,-157.8332977,2022-02-10,,eBird - Casual Observation,,0,,,1,,,,
S102359756,Yellow-fronted Canary,Crithagra mozambica,32090,X,US-HI,Honolulu,L17695983,"Fort Derussy Beach Park, Hawaii",21.2788601,-157.8332977,2022-02-10,,eBird - Casual Observation,,0,,,1,,,,
S146885136,Red-vented Bulbul,Pycnonotus cafer,24523,5,US-HI,Honolulu,L26496272,"Honolulu, HI",21.282269,-157.82866,2022-02-11,,eBird - Casual Observation,,0,,,,,,,
S146884842,Silver Gull,Chroicocephalus novaehollandiae,6398,20,AU-VIC,Port Phillip,L21013468,Elwood Park,-37.8896383,144.9866678,2022-03-13,,eBird - Casual Observation,,0,,,,,,,
S146884730,Silver Gull,Chroicocephalus novaehollandiae,6398,6,AU-WA,Busselton,L3283257,Busselton Jetty,-33.6449659,115.3445578,2022-05-28,,eBird - Casual Observation,,0,,,,,,,
S146884730,Pacific Gull,Larus pacificus,6440,1,AU-WA,Busselton,L3283257,Busselton Jetty,-33.6449659,115.3445578,2022-05-28,,eBird - Casual Observation,,0,,,,,,,
S146884730,Great Crested Tern,Thalasseus bergii,6717,20,AU-WA,Busselton,L3283257,Busselton Jetty,-33.6449659,115.3445578,2022-05-28,,eBird - Casual Observation,,0,,,,,,,
S146884730,Little Pied Cormorant,Microcarbo melanoleucos,7293,5,AU-WA,Busselton,L3283257,Busselton Jetty,-33.6449659,115.3445578,2022-05-28,,eBird - Casual Observation,,0,,,,,,,
S146884443,Pied Cormorant,Phalacrocorax varius,7332,20,AU-WA,Augusta-Margaret River,L7665265,River Walk (Augusta),-34.3185233,115.1631798,2022-05-29,,eBird - Casual Observation,,0,,,,,,,
S146884443,Yellow-billed Spoonbill,Platalea flavipes,7445,1,AU-WA,Augusta-Margaret River,L7665265,River Walk (Augusta),-34.3185233,115.1631798,2022-05-29,,eBird - Casual Observation,,0,,,,,,,
S146884443,White-faced Heron,Egretta novaehollandiae,7573,1,AU-WA,Augusta-Margaret River,L7665265,River Walk (Augusta),-34.3185233,115.1631798,2022-05-29,,eBird - Casual Observation,,0,,,,,,,
S146884443,Great Egret,Ardea alba,7635,1,AU-WA,Augusta-Margaret River,L7665265,River Walk (Augusta),-34.3185233,115.1631798,2022-05-29,,eBird - Casual Observation,,0,,,,,,,
S204584865,Osprey,Pandion haliaetus,7737,1,AU-WA,Augusta-Margaret River,L2043875,Augusta,-34.312532,115.160408,2022-05-30,,eBird - Casual Observation,,0,,,,,,,
S146875572,White-breasted Robin,Eopsaltria georgiana,21643,1,AU-WA,Albany,L26396201,"Robinson, Albany, WA",-35.037095,117.84903,2022-06-02,,eBird - Casual Observation,,0,,,,,,,
S146874858,Pied Cormorant,Phalacrocorax varius,7332,6,AU-WA,Denmark,L26493966,"Lights Beach, WA",-35.02259,117.274617,2022-06-05,,eBird - Casual Observation,,0,,,,,,,
S146874350,Nankeen Kestrel,Falco cenchroides,11906,1,AU-WA,Gnowangerup,L26493852,"Stirling Ranges, WA",-34.328687,118.181592,2022-06-07,,eBird - Casual Observation,,0,,,,,,,
S204584243,Nankeen Kestrel,Falco cenchroides,11906,1,AU-WA,Gnowangerup,L2557825,Stirling Range National Park--Bluff Knoll,-34.36733,118.24201,2022-06-08,,eBird - Casual Observation,,0,,,,,,,
S146871929,Australian Magpie,Gymnorhina tibicen,19572,3,AU-VIC,Melbourne,L26493323,"Fitzroy Garden, Melbourne, VIC",-37.81298,144.980578,2022-06-18,,eBird - Casual Observation,,0,,,,,,,
S146871608,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,12040,1,AU-WA,Albany,L26493192,"Albany Wind Farm, WA",-35.066158,117.800212,2022-08-08,,eBird - Casual Observation,,0,,,,,,,
S146871324,New Holland Honeyeater,Phylidonyris novaehollandiae,17918,1,AU-WA,Albany,L26493192,"Albany Wind Farm, WA",-35.066158,117.800212,2022-09-08,,eBird - Casual Observation,,0,,,,,,,
S146870973,Red-eared Firetail,Stagonopleura oculata,30740,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-09-11,,eBird - Casual Observation,,0,,,,,,,601974901
S146870666,Brown Quail,Synoicus ypsilophorus,1678,4,AU-WA,Albany,L26492954,"Shelly Beach, WA",-35.109252,117.629624,2022-09-16,,eBird - Casual Observation,,0,,,,,,,
S146870666,Whistling Kite,Haliastur sphenurus,8267,1,AU-WA,Albany,L26492954,"Shelly Beach, WA",-35.109252,117.629624,2022-09-16,,eBird - Casual Observation,,0,,,,,,,
S146870666,Australian Ringneck,Barnardius zonarius,12354,2,AU-WA,Albany,L26492954,"Shelly Beach, WA",-35.109252,117.629624,2022-09-16,,eBird - Casual Observation,,0,,,,,,,
S146869828,Spotted Pardalote,Pardalotus punctatus,18037,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-09-16,,eBird - Casual Observation,,0,,,,,,,
S146884081,Western Corella,Cacatua pastinator,12069,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-09-22,,eBird - Casual Observation,,0,,,,,,,
S146861732,Spotted Pardalote,Pardalotus punctatus,18037,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-09-22,,eBird - Casual Observation,,0,,,,,,,
S146884081,Golden Whistler (Western),Pachycephala pectoralis fuliginosa/occidentalis,19264,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-09-22,,eBird - Casual Observation,,0,,,,,,,
S146861494,Silver Gull,Chroicocephalus novaehollandiae,6398,10,AU-WA,Fremantle,L26490961,"South Beach, Fremantle, WA",-32.073113,115.750722,2022-09-26,,eBird - Casual Observation,,0,,,,,,,
S204584590,Swamp Harrier,Circus approximans,8219,1,AU-WA,Albany,L38452574,"Point Posession, Albany, WA",-35.057379,117.926463,2022-10-16,,eBird - Casual Observation,,0,,,,,,,
S146455284,Pacific Black Duck,Anas superciliosa,514,4,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-10-17,04:16 PM,eBird - Stationary Count,20,1,,,1,,,,
S146455284,Common Bronzewing,Phaps chalcoptera,2169,3,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-10-17,04:16 PM,eBird - Stationary Count,20,1,,,1,,,,
S146455284,Australian Ibis,Threskiornis molucca,7413,4,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-10-17,04:16 PM,eBird - Stationary Count,20,1,,,1,,,,
S146455284,Straw-necked Ibis,Threskiornis spinicollis,7416,2,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-10-17,04:16 PM,eBird - Stationary Count,20,1,,,1,,,,
S146455284,Osprey,Pandion haliaetus,7737,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-10-17,04:16 PM,eBird - Stationary Count,20,1,,,1,,,,
S146455284,Galah,Eolophus roseicapilla,12059,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2022-10-17,04:16 PM,eBird - Stationary Count,20,1,,,1,,,,
